,method_name,cluster_id
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0
11,11,0
12,12,0
13,13,0
14,14,0
15,15,0
16,16,0
17,17,0
18,18,0
19,19,0
20,20,0
21,21,0
22,22,0
23,23,0
24,24,0
25,25,0
26,26,0
27,27,0
28,28,0
29,29,0
30,30,0
31,31,0
32,32,0
33,33,0
34,34,0
35,35,0
36,36,0
37,37,0
38,38,0
39,39,0
40,40,0
41,41,0
42,42,0
43,43,0
44,44,0
45,45,0
46,46,0
47,47,0
48,48,0
49,49,0
50,50,0
51,51,0
52,52,0
53,53,0
54,54,0
55,55,0
56,56,0
57,57,0
58,58,0
59,59,0
60,60,0
61,61,0
62,62,0
63,63,0
64,64,0
65,65,0
66,66,0
67,67,0
68,68,0
69,69,0
70,70,0
71,71,0
72,72,0
73,73,0
74,74,0
75,75,0
76,76,0
77,77,0
78,78,0
79,79,0
80,80,0
81,81,0
82,82,0
83,83,0
84,84,0
85,85,0
86,86,0
87,87,0
88,88,0
89,89,0
90,90,0
91,91,0
92,92,0
93,93,0
94,94,0
95,95,0
96,96,0
97,97,0
98,98,0
99,99,0
100,100,0
101,101,0
102,102,0
103,103,0
104,104,0
105,105,0
106,106,0
107,107,0
108,108,0
109,109,0
110,110,0
111,111,0
112,112,0
113,113,0
114,114,0
115,115,0
116,reset,5
117,setFeature,0
118,setProperty,0
119,getFeatureDefault,0
120,getPropertyDefault,0
121,setDocumentHandler,0
122,startDocument,9
123,xmlDecl,9
124,doctypeDecl,9
125,comment,9
126,processingInstruction,9
127,startElement,2
128,emptyElement,2
129,endElement,9
130,startGeneralEntity,9
131,textDecl,9
132,endGeneralEntity,9
133,characters,9
134,ignorableWhitespace,9
135,startCDATA,9
136,endCDATA,9
137,endDocument,9
138,setDocumentSource,0
139,attributeDecl,1
140,elementDecl,1
141,endAttlist,1
142,endConditional,1
143,endDTD,1
144,endExternalSubset,1
145,endParameterEntity,1
146,externalEntityDecl,1
147,ignoredCharacters,1
148,internalEntityDecl,1
149,notationDecl,1
150,setDTDSource,0
151,startAttlist,1
152,startConditional,1
153,startDTD,1
154,startExternalSubset,1
155,startParameterEntity,1
156,unparsedEntityDecl,1
157,setDTDHandler,0
158,setErrorReporter,0
159,handleFallbackElement,9
160,handleIncludeElement,6
161,hasXIncludeNamespace,0
162,isIncludeElement,0
163,isFallbackElement,0
164,sameBaseURIAsIncludeParent,0
165,sameLanguageAsIncludeParent,0
166,setupCurrentBaseURI,0
167,searchForRecursiveIncludes,0
168,isTopLevelIncludedItem,0
169,isTopLevelIncludedItemViaInclude,0
170,isTopLevelIncludedItemViaFallback,0
171,processAttributes,3
172,getRelativeBaseURI,7
173,getIncludeParentBaseURI,0
174,getIncludeParentLanguage,0
175,getIncludeParentDepth,0
176,modifyAugmentations,0
177,getState,0
178,setState,0
179,setSawFallback,0
180,getSawFallback,0
181,setSawInclude,0
182,getSawInclude,0
183,reportResourceError,8
184,reportFatalError,8
185,reportError,8
186,setParent,0
187,setHref,0
188,setXIncludeLocator,0
189,addUnparsedEntity,1
190,addNotation,1
191,checkUnparsedEntity,0
192,checkNotation,0
193,checkAndSendUnparsedEntity,4
194,checkAndSendNotation,4
195,checkWhitespace,0
196,checkMultipleRootElements,0
197,setRootElementProcessed,0
198,getRootElementProcessed,0
199,copyFeatures,0
200,copyFeatures1,0
201,saveLanguage,0
202,getBaseURI,0
203,getLanguage,0
204,getRelativeURI,0
205,scopeOfBaseURI,0
206,scopeOfLanguage,0
207,processXMLBaseAttributes,0
208,processXMLLangAttributes,0
209,isValidInHTTPHeader,0
210,createInputSource,0
211,isEqual,0
212,escapeHref,0
